,cx,cy,ctheta,ck
0,0.0,0.0,-0.15295225058273515,-1.0564204602133857e-15
1,0.17814404688428628,-0.02745893692846297,-0.1529015358756461,0.0005626946548038813
2,0.35630120865193027,-0.05490139684706789,-0.15274940939879442,0.0011250956584422807
3,0.5344846001862896,-0.08231090274595673,-0.15249592408572235,0.0016869094400693973
4,0.7127073363707224,-0.10967097761527136,-0.1521411681599313,0.002247842590376997
5,0.890982532088586,-0.13696514444515379,-0.15168526513609867,0.002807601944588679
6,1.0693233022232387,-0.16417692622574595,-0.15112837382142466,0.0033658946681130427
7,1.2477427616580374,-0.19128984594718973,-0.15047068831675156,0.003922428345716254
8,1.4262540252763407,-0.21828742659962705,-0.1497124380170022,0.004476911075054728
9,1.604870207961506,-0.24515319117319986,-0.148853887610384,0.005029051565382675
10,1.7836044245968912,-0.27187066265805016,-0.14789533707571254,0.005578559242218054
11,1.9624697900658543,-0.29842336404431985,-0.1468371216771141,0.006125144358714495
12,2.1414794192517523,-0.3247948183221509,-0.14567961195528045,0.006668518114445404
13,2.3206464270379437,-0.3509685484816851,-0.14442321371436068,0.0072083927822606895
14,2.4999839283077856,-0.3769280775130646,-0.1430683680034959,0.007744481843825493
15,2.6795050379446366,-0.402656928406431,-0.1416155510919239,0.008276500134394993
16,2.8592228708318537,-0.4281386241519267,-0.1400652744365107,0.008804163997319318
17,3.0391505418527953,-0.4533566877396934,-0.1384180846404962,0.009327191448708128
18,3.219301165890818,-0.4782946421598729,-0.13667456340218312,0.009845302352616025
19,3.399687857829281,-0.5029360104026074,-0.13483532745223978,0.010358218607037329
20,3.5803237325515416,-0.5272643154580385,-0.13290102847824237,0.010865664340922673
21,3.7612219049409576,-0.5512630803163084,-0.13087235303503558,0.011367366122350087
22,3.942395489880887,-0.5749158279675591,-0.12875002243946068,0.011863053177900644
23,4.123857602254687,-0.5982060814019324,-0.1265347926479678,0.012352457623203007
24,4.305621356945714,-0.6211173636095703,-0.12422745411561385,0.012835314704523506
25,4.487699868837329,-0.6436331975806144,-0.12182883163493252,0.013311363051188222
26,4.6701062528128885,-0.6657371063052071,-0.11933978415316189,0.0137803449385322
27,4.852853623755749,-0.6874126127734902,-0.11676120456631937,0.014242006560978343
28,5.0359550965492685,-0.7086432399756055,-0.11409401948862818,0.014696098314755431
29,5.219423786076806,-0.7294125109016951,-0.11133918899582322,0.015142375089671645
30,5.403272807221718,-0.7497039485419007,-0.1084977063408955,0.015580596569267476
31,5.587515274867362,-0.7695010758863645,-0.10557059764087681,0.016010527538580503
32,5.7721643038971,-0.7887874159252284,-0.10255892153331565,0.016431938198665067
33,5.957233009194285,-0.8075464916486341,-0.09946376880115765,0.016844604486922817
34,6.1427345056422755,-0.8257618260467238,-0.0962862619648094,0.017248308402216167
35,6.328681908124429,-0.8434169421096394,-0.09302755484024694,0.017642838333656586
36,6.515088331524106,-0.8604953628275227,-0.08968883206211312,0.018027989391883995
37,6.7019668907246635,-0.8769806111905158,-0.08627130857084746,0.018403563741583178
38,6.889330700609456,-0.8928562101887605,-0.08277622906299349,0.018769370933918395
39,7.0771928760618446,-0.9081056828123988,-0.07920486740394302,0.019125228237509465
40,7.265566531965185,-0.9227125520515724,-0.07555852600249496,0.019470960966521355
41,7.454464783202838,-0.9366603408964238,-0.07183853514673524,0.019806402804396543
42,7.643900744658157,-0.9499325723370943,-0.06804625230087655,0.020131396121724085
43,7.833887531214502,-0.9625127693637261,-0.0641830613628379,0.020445792286713727
44,8.024438257755234,-0.9743844549664613,-0.060250371882488975,0.02074945196672649
45,8.215566039163706,-0.9855311521354415,-0.05624961824063473,0.021042245419306226
46,8.407283990323279,-0.9959363838608092,-0.052182258788968955,0.021324052771159972
47,8.599605226117305,-1.0055836731327057,-0.0480497749513858,0.021594764283548232
48,8.79254286142915,-1.0144565429412733,-0.04385367028719432,0.02185428060257048
49,8.986110011142165,-1.0225385162766538,-0.03959546951694693,0.02210251299286596
50,9.18031979013971,-1.0298131161289894,-0.035276717511751106,0.02233938355329513
51,9.375185313305145,-1.0362638654884215,-0.030898978247098596,0.022564825413223053
52,9.570719695521825,-1.0418742873450924,-0.026463833722405475,0.0227787829080927
53,9.76693605167311,-1.0466279046891438,-0.021972882847614596,0.022981211733052186
54,9.963847496642359,-1.0505082405107182,-0.017427740298369875,0.023172079073486826
55,10.161467145312923,-1.053498817799957,-0.01283003534141931,0.0233513637114019
56,10.359808112568164,-1.0555831595470024,-0.008181410632053701,0.023519056106706848
57,10.558883513291443,-1.0567447887419958,-0.0034835209855252507,0.02367515845256358
58,10.75870646236611,-1.05696722837508,0.0012619678754747826,0.023819684704081676
59,10.959290074675529,-1.0562340014363962,0.006053380595075501,0.023952660579768966
60,11.160647465103057,-1.0545286309160868,0.01088903347790185,0.02407412353527828
61,11.362791748532054,-1.0518346398042935,0.015767235799737954,0.024184122709127242
62,11.56573603984587,-1.0481355510911583,0.020686291132652232,0.024282718840208044
63,11.769493453927872,-1.0434148877668235,0.02564449868197343,0.02436998415704688
64,11.974077105661408,-1.03765617282143,0.030640154632428442,0.024446002238916565
65,12.179500109929844,-1.030842929245121,0.035671553500693634,0.02451086784905005
66,12.385775581616535,-1.0229586800280375,0.04073698949155679,0.02456468674034661
67,12.592916635604835,-1.0139869481603219,0.04583475785485104,0.02460757543410327
68,12.80093638677811,-1.003911256632116,0.05096315624029638,0.024639660972443227
69,13.00984795001971,-0.9927151284335619,0.05612048604737087,0.024661080645246813
70,13.219664440212995,-0.9803820865548011,0.061305053767336914,0.024671981692520297
71,13.430398972241326,-0.966895653985976,0.06651517231456057,0.024672520983259987
72,13.642064660988058,-0.9522393537172282,0.07174916234428862,0.024662864671985803
73,13.854674621336548,-0.9363967087387,0.07700535355409124,0.024643187834225477
74,14.068241968170154,-0.9193512420405332,0.08228208596622552,0.024613674082330037
75,14.282779816372237,-0.901086476612869,0.08757771118824591,0.024574515163090747
76,14.498301280826151,-0.8815859354458511,0.09289059364925854,0.024525910538706865
77,14.714819476415256,-0.8608331415296195,0.09821911180930763,0.024468066952722595
78,14.932347518022908,-0.8388116178543172,0.10356165933947929,0.024401197982609663
79,15.150898520532468,-0.8155048874100859,0.10891664627041474,0.024325523580718305
80,15.370485598827287,-0.7908964731870676,0.11428250010704445,0.024241269605354804
81,15.59112186779073,-0.7649698981754045,0.11965766690747753,0.02414866734376744
82,15.812820442306155,-0.7377086853652375,0.12504061232411606,0.024047953028834793
83,16.03559443725691,-0.7090963577467093,0.1304298226052011,0.02393936735125157
84,16.25945696752636,-0.6791164383099626,0.13582380555514542,0.023823154968996535
85,16.484421147997868,-0.6477524500451379,0.14122109145215408,0.02369956401584668
86,16.71050009355478,-0.6149879159423777,0.14662023392179233,0.023568845610670318
87,16.93770691908047,-0.5808063589918238,0.1520198107653126,0.023431253369190944
88,17.16605473945828,-0.545191302183619,0.1574184247417156,0.02328704291986347
89,17.395556669571565,-0.5081262685079047,0.1628147043026772,0.023136471425445695
90,17.6262258243037,-0.469594780954822,0.16820730427963373,0.022979797111781494
91,17.85807531853803,-0.42958036251451404,0.17359490652247875,0.02281727880523813
92,18.091118267157924,-0.3880665361771216,0.17897622048948095,0.022649175480160627
93,18.325367785046723,-0.34503682493278776,0.18434998378818845,0.022475745817620043
94,18.560836987087797,-0.3004747517716537,0.189714962667239,0.022297247776642812
95,18.797538988164504,-0.2543638396838621,0.19506995245913974,0.022113938179014036
96,19.035486903160198,-0.2066876116595533,0.20041377797423066,0.021926072308650523
97,19.274693846958236,-0.1574295906888712,0.20574529384617743,0.02173390352644053
98,19.51517293444198,-0.10657329976195706,0.21106338482948056,0.02153768290134593
99,19.75693728049478,-0.05410226186895262,0.21636696604960673,0.021337658858462134
100,20.0,0.0,0.22165498320647603,0.02113407684462924
101,20.2443626638197,0.05574477658306398,0.22689710895199106,0.020701032701148522
102,20.489980666730688,0.11312261353161417,0.23206686697966283,0.020296175645203692
103,20.736797859488508,0.17211887022533232,0.23716885288028663,0.01991798633336962
104,20.984758092848683,0.23271890604389925,0.24220747425420508,0.019565067603633083
105,21.233805217566733,0.29490808036699573,0.2471869644064865,0.019236134668720633
106,21.48388308439819,0.35867175257430367,0.25211139513178155,0.018930006260298757
107,21.734935544098573,0.42399528204550163,0.25698468866731067,0.018645596628210335
108,21.986906447423408,0.4908640281602715,0.2618106288856822,0.01838190830962983
109,22.23973964512822,0.5592633502982941,0.26659287179314306,0.018138025592493983
110,22.49337898796854,0.6291786078392503,0.27133495539337066,0.017913108605947508
111,22.747768326699894,0.7005951601628219,0.2760403089719435,0.017706387977967007
112,23.0028515120778,0.7734983666486874,0.2807122618521555,0.017517160006910577
113,23.25857239485778,0.8478735866765287,0.28535405166879635,0.01734478229958518
114,23.51487482579537,0.9237061796260266,0.28996883220287034,0.017188669833620406
115,23.771702655646088,1.000981504876862,0.29455968081694694,0.01704829140656411
116,24.028999735165467,1.079684921808717,0.2991296055278658,0.016923166438241096
117,24.286709915109025,1.1598017898012698,0.3036815517508559,0.016812862096601443
118,24.544777046232287,1.241317468234202,0.30821840874672435,0.016716990720583587
119,24.80314497929078,1.3242173164871955,0.31274301580161545,0.016635207516475792
120,25.061757565040036,1.4084866939399296,0.3172581681669019,0.01656720850691854
121,25.320558654235576,1.4941109599720879,0.3217666227850387,0.01651272871408723
122,25.57949209763292,1.5810754739633475,0.32627110382566216,0.016471540560760705
123,25.838501745987593,1.6693655952933908,0.33077430805483715,0.01644345247494507
124,26.09753145005513,1.7589666833418987,0.33527891005913535,0.016428307685509295
125,26.356525060591043,1.849864097488552,0.3397875673451498,0.016425983197922066
126,26.61542642835088,1.942043197113033,0.3443029253341062,0.016436388940676786
127,26.87417940409014,2.035489341595019,0.3488276222704122,0.016459467074373714
128,27.132727838564357,2.1301878903141933,0.35336429406228237,0.0164951914567082
129,27.391015582529068,2.2261242026502357,0.35791557907197746,0.016543567257808568
130,27.64898648673978,2.323283637982827,0.3624841228727052,0.01660463072148815
131,27.906584401952035,2.4216515556916507,0.36707258298882756,0.016678449069034988
132,28.163753178921347,2.5212133151563836,0.3716836336357128,0.01676512054317153
133,28.420436668403248,2.6219542757567074,0.3763199704753506,0.016864774590783983
134,28.67657872115326,2.723859796872304,0.3809843154037063,0.016977572183956575
135,28.932123187926905,2.8269152378828535,0.38567942138573164,0.017103706279757623
136,29.187013919479718,2.9311059581680396,0.3904080773539714,0.017243402420120832
137,29.44119476656721,3.0364173171075386,0.39517311318679016,0.017396919474052263
138,29.69460957994492,3.1428346740810325,0.3999774047824172,0.017564550525279346
139,29.947202210368367,3.2503433884682034,0.4048238792452323,0.017746623909348322
140,30.198916508593076,3.3589288196487312,0.4097155202010334,0.017943504405077273
141,30.44969632537458,3.4685763270022982,0.4146553732583897,0.018155594586188612
142,30.699485511468392,3.579271269908583,0.4196465516336308,0.01838333633988284
143,30.94822791763004,3.690999007747267,0.4246922419575287,0.018627212560079633
144,31.195867394615053,3.8037448998980317,0.4297957102822993,0.018887749024046337
145,31.442347793178957,3.9174943057405565,0.4349603083081849,0.019165516462162843
146,31.687612964077285,4.032232584654526,0.4401894798495806,0.019461132831637296
147,31.93160675806555,4.147945096019616,0.44548676756141586,0.019775265806092523
148,32.17427302589927,4.264617199215509,0.45085581994732427,0.02010863549408949
149,32.41555561833398,4.3822342536218875,0.456300398671993,0.020462017400841182
150,32.65539838612522,4.500781618618429,0.4618243862010069,0.02083624564859804
151,32.893745180028496,4.62024465358482,0.46743179379245164,0.02123221647244942
152,33.130539850799344,4.740608717900735,0.47312676986554203,0.021650892009580494
153,33.36572624919328,4.861859170945859,0.47891360877255823,0.022093304401341055
154,33.59924822596583,4.983981372099868,0.484796760001405,0.022560560228810082
155,33.83104963187252,5.106960680742449,0.49078083783714793,0.02305384530386072
156,34.06107431766888,5.230782456253281,0.49687063151189415,0.02357442983902184
157,34.289266134110434,5.35543205801204,0.5030711158733526,0.024123674020666407
158,34.515568931952714,5.480894845398412,0.5093874626033281,0.02470303401119419
159,34.73992656195123,5.607156177792075,0.5158250520181852,0.025314068406868787
160,34.962282874861515,5.734201414572713,0.522389485483989,0.025958445178757644
161,35.1825817214391,5.862015915120004,0.5290865984794801,0.02663794912472741
162,35.40076695243949,5.990585038813627,0.5359224743402455,0.027354489860574357
163,35.61678241861825,6.119894145033269,0.5429034587173159,0.028110110377999344
164,35.830571970730865,6.249928593158607,0.5500361747828678,0.02890699619612027
165,36.04207945953287,6.380673742569319,0.5573275392146326,0.02974748513137588
166,36.25124873577981,6.512114952645091,0.5647847789888738,0.030634077707785076
167,36.45802365022719,6.644237582765598,0.5724154490092468,0.03156944822531875
168,36.66234805363055,6.777026992310529,0.5802274505953259,0.0325564564982862
169,36.8641657967454,6.91046854065956,0.588229050849822,0.0335981602677304
170,37.06342073032726,7.044547587192366,0.5964289029173068,0.03469782828138902
171,37.26005670513168,7.17924949128864,0.6048360671392782,0.0358589540212211
172,37.454017571914164,7.3145596123280505,0.6134600331002652,0.037085270041124975
173,37.64524718143026,7.45046330969029,0.6223107425470341,0.03838076285544757
174,37.83368938443547,7.586945942755033,0.6313986131472087,0.0397496882912046
175,38.01928803168533,7.723992870901956,0.6407345630343068,0.04119658718242394
176,38.20198697393536,7.861589453510748,0.6503300360625426,0.042726301242292264
177,38.3817300619411,7.999721049961084,0.6601970276660349,0.04434398889620326
178,38.558461146458065,8.138373019632647,0.6703481111823812,0.04605514079447992
179,38.732124078241775,8.277530721905123,0.6807964644588447,0.04786559464528834
180,38.90266270804776,8.417179516158182,0.6915558965095432,0.049781548913589366
181,39.070020886631546,8.557304761771515,0.7026408739326239,0.051809574818074765
182,39.23414246474864,8.697891818124795,0.7140665467260214,0.05395662592179499
183,39.39497129315461,8.838926044597706,0.7258487730573661,0.056230044450223185
184,39.55245122260495,8.980392800569932,0.7380041424460959,0.05863756327922169
185,39.70652610385518,9.122277445421146,0.7505499967019833,0.06118730231115136
186,39.85713978766085,9.264565338531037,0.7635044478319691,0.06388775769666935
187,40.00423612477747,9.407241839279278,0.77688639197447,0.06674778205956441
188,40.14775896596056,9.55029230704556,0.7907155182451298,0.06977655354015401
189,40.28765216196566,9.693702101209556,0.8050123111785612,0.07298353108874246
190,40.42385956354829,9.837456581150946,0.8197980452256398,0.0763783930163174
191,40.55632502146398,9.981541106249416,0.8350947695146493,0.07997095535052642
192,40.68499238646824,10.125941035884647,0.8509252808074135,0.0837710660617033
193,40.8098055093166,10.270641729436308,0.8673130822803874,0.08778847073405105
194,40.930708240764595,10.415628546284097,0.8842823254394852,0.0920326447882575
195,41.04764443156774,10.56088684580768,0.9018577321430763,0.09651258695336577
196,41.16055793248156,10.70640198738675,0.9200644933707516,0.10123656839269991
197,41.2693925942616,10.852159330400982,0.9389281410514991,0.10621183178501842
198,41.37409226766336,10.998144234230052,0.958474388975448,0.11144423484404192
199,41.47460080344238,11.144342058253653,0.9787289385868865,0.11693783334797454
200,41.57086205235417,11.290738161851447,0.9997172453301577,0.12269439989226606
201,41.662819865154276,11.437317904403136,1.0214642412409518,0.1287128764440769
202,41.75041809259822,11.58406664528839,1.0439940097001594,0.13498876155341097
203,41.833600585441516,11.730969743886886,1.0673294087625487,0.14151343695555968
204,41.912311194439695,11.878012559578316,1.0914916403128392,0.1482734434560121
205,41.98649377034828,12.025180451742347,1.1164997635672653,0.1552497225442785
206,42.056092163922806,12.172458779758674,1.142370153208443,0.16241684816060348
207,42.12105022591878,12.319832903006969,1.169115904784545,0.16974228230473198
208,42.18131180709173,12.46728818086691,1.1967461929678518,0.1771856983668062
209,42.236820758197204,12.614809972718191,1.2252655918617763,0.1846984265162377
210,42.287520929990706,12.762383637940477,1.2546733707218813,0.19222308518578135
211,42.33335617322777,12.909994535913462,1.284962783090329,0.19969347023047554
212,42.37427033866392,13.057628026016818,1.3161203722133221,0.2070347769675752
213,42.410207277054674,13.205269467630227,1.3481253203869448,0.2141642280264773
214,42.44111083915557,13.352904220133373,1.380948874115556,0.2209921697738743
215,42.46692487572212,13.500517642905937,1.4145538801289474,0.22742368040722707
216,42.48759323750986,13.648095095327596,1.4488944687902425,0.23336070282514246
217,42.503059775274316,13.795621936778035,1.483915920638997,0.23870467559279648
218,42.513268339770995,13.94308352663693,1.519554748245954,0.24335958796126014
219,42.51816278175545,14.090465224283964,1.5557390188912013,0.2472353341428871
220,42.51768695198318,14.237752389098823,1.5923889337943575,0.2502511938377693
221,42.511784701209734,14.38493038046118,1.6294176670774168,0.25233922744899134
222,42.50039988019062,14.531984557750718,1.6667324530926289,0.25344735268785973
223,42.48347633968136,14.678900280347118,1.70423589534597,0.25354187019760016
224,42.4609579304375,14.825662907630065,1.7418274554139053,0.2526092325064616
225,42.43278850321456,14.972257798979232,1.7794050675119235,0.2506569023244591
226,42.398911908768056,15.11867031377431,1.8168668151366494,0.2477132179946549
227,42.35927199785351,15.26488581139497,1.8541126015401963,0.243826267223881
228,42.31381262122645,15.410889651220891,1.891045746261648,0.23906185424197487
229,42.262477629642405,15.55666719263177,1.9275744454797958,0.2335007192215353
230,42.205210873856906,15.702203795007266,1.9636130439062425,0.2272352229049345
231,42.14195620462547,15.847484817727082,1.9990830791618206,0.2203657381607896
232,42.072657472703625,15.992495620170878,2.033914074625751,0.21299699212416665
233,41.9972585288469,16.13722156171835,2.0680440720946005,0.20523458028292757
234,41.91570322381081,16.281648001749176,2.1014199098522997,0.19718183314009752
235,41.827935408350896,16.425760299643024,2.133997263849934,0.18893716441209465
236,41.73389893322267,16.569543814779593,2.1657404789331856,0.18059197481446926
237,41.63353861082739,16.712983819338476,2.1965839733523342,0.1709055718439881
238,41.52686141026932,16.856059949255716,2.226010754244607,0.1590376031201422
239,41.41397329824039,16.99874286356724,2.2539297320471356,0.14803237746481837
240,41.29498907536744,17.14100242026571,2.2804254184420083,0.1378578613713099
241,41.17002354227728,17.28280847734377,2.3055810266027446,0.12847328686063414
242,41.03919149959674,17.424130892794086,2.3294774812231704,0.11983260002296961
243,40.90260774795264,17.564939524609297,2.352192721017809,0.11188709036971879
244,40.76038708797183,17.705204230782076,2.3738012356594016,0.1045873390120559
245,40.612644320281106,17.84489486930506,2.3943737869418276,0.09788461680339998
246,40.4594942455073,17.983981298170928,2.4139772718903263,0.09173184922566545
247,40.301051664277225,18.12243337537231,2.4326746929909664,0.08608424750668954
248,40.13743137721774,18.260220958901876,2.4505252073700654,0.08089968799642178
249,39.968748184955636,18.397313906752274,2.467584232502611,0.07613890572375313
250,39.79511688811774,18.53368207691616,2.4839035908646374,0.07176555400674668
251,39.6166522873309,18.669295327386195,2.4995316799315166,0.06774617019562566
252,39.433469183221916,18.804123516155027,2.514513657158003,0.06405007800417648
253,39.245682376417626,18.93813650121531,2.5288916321631443,0.06064924920268014
254,39.05340666754484,19.071304140559704,2.5427048603884557,0.05751814142110574
255,38.85675685723041,19.20359629218086,2.5559899340970587,0.0546335241582714
256,38.65584774610113,19.33498281407144,2.5687809678191935,0.05197430154697428
257,38.45079413478384,19.465433564224092,2.5811097762974593,0.04952133775706314
258,38.241710823905365,19.594918400631474,2.5930060437033466,0.047257288935646805
259,38.02871261409252,19.723407181286234,2.604497483434217,0.0451664441291913
260,37.81191430597214,19.850869764181034,2.6156099881966814,0.043234576580674595
261,37.591430700171045,19.977276007308536,2.6263677703702046,0.04144880604749277
262,37.36737659731606,20.102595768661384,2.636793492849012,0.03979747226569263
263,37.13986679803401,20.226798906232226,2.6469083907009687,0.03827001933429938
264,36.90901610295171,20.349855278013738,2.6567323840745702,0.0368568905650338
265,36.674939312696004,20.471734741998556,2.666284182841783,0.03554943320355292
266,36.43775122789369,20.59240715617934,2.675581383494506,0.03433981235299688
267,36.19756664917162,20.71184237854876,2.684640558823132,0.03322093340009714
268,35.954500377156606,20.830010267099446,2.6934773409026658,0.032186372244367045
269,35.70866721247547,20.94688067982407,2.7021064978992064,0.03123031265169695
270,35.460181955755026,21.06242347471528,2.7105420051905624,0.030347490087561782
271,35.20915940762212,21.176608509765735,2.7187971112717277,0.029533141426687642
272,34.95571436870357,21.28940564296809,2.726884398890587,0.028782959981649668
273,34.699961639626196,21.400784732314996,2.73481584183295,0.028093055339870825
274,34.44201602101682,21.510715635799112,2.7426028577496626,0.027459917545103952
275,34.18199231350228,21.619168211413086,2.750256357392863,0.026880385204557787
276,33.92000531770938,21.726112317149582,2.7577867906038427,0.026351617145672152
277,33.65616983426496,21.831517811001245,2.7652041893717807,0.02587106728677837
278,33.39060066379584,21.93535455096074,2.772518208261044,0.02543646242333535
279,33.12341260692884,22.037592395020717,2.779738162484865,0.025045782666108095
280,32.85472046429079,22.13820120117383,2.7868730638851273,0.02469724429965554
281,32.58463903650851,22.237150827412737,2.7939316550617055,0.024389284858985536
282,32.31328312420883,22.334411131730086,2.800922441880297,0.024120550249437565
283,32.04076752801858,22.429951972118545,2.807853724574948,0.023889883760002787
284,31.767207048564565,22.523743206570757,2.8147336276504697,0.02369631684364962
285,31.492716486473626,22.61575469307938,2.8215701287806247,0.023539061560050246
286,31.217410642372574,22.705956289637076,2.828371086890322,0.02341750459666944
287,30.94140431688825,22.794317854236493,2.83514426960403,0.023331202803750083
288,30.664812310647466,22.880809244870278,2.8418973802382395,0.023279880197578377
289,30.387749424277043,22.965400319531103,2.8486380845130035,0.023263426404809877
290,30.110330458403826,23.048060936211613,2.8553740371564245,0.023281896538861056
291,29.832670213654616,23.128760952904468,2.862112908576439,0.023335512517704663
292,29.554883490656245,23.207470227602315,2.868862411776375,0.023424665851148732
293,29.277085090035552,23.284158618297813,2.8756303296946637,0.023549921945140634
294,28.999389812419338,23.358795982983626,2.8824245431547815,0.023712025991155364
295,28.721912458434442,23.431352179652386,2.88925305961907,0.023911910530665315
296,28.444767828707683,23.501797066296774,2.8961240429497592,0.024150704808446652
297,28.16807072386588,23.570100500909433,2.9030458443922753,0.02442974605449697
298,27.891935944535877,23.636232341483016,2.9100270350101156,0.02475059286311821
299,27.616478291344478,23.700162446010182,2.9170764398172406,0.025115040869812564
300,27.34181256491853,23.76186067248358,2.9242031738734613,0.025525140962682567
301,27.06805356588482,23.821296878895872,2.9314166806308486,0.025983220305734474
302,26.79531609487021,23.878440923239708,2.938726772845109,0.026491906497677332
303,26.5237149525015,23.933262663507747,2.9461436763955473,0.02705415524241795
304,26.253364939405532,23.98573195769264,2.95367807739095,0.027673281967537367
305,25.98438085620912,24.035818663787047,2.961341172977058,0.028352997895802354
306,25.716877503539084,24.083492639783614,2.9691447263045716,0.02909745115358338
307,25.450969682022258,24.128723743675003,2.9771011261654765,0.02991127359045083
308,25.186772192285474,24.171481833453875,2.985223451860382,0.03079963408792339
309,24.92439983495553,24.21173676711287,2.993525543921108,0.0317682992542333
310,24.663967410659282,24.249458402644656,3.0020220813815164,0.03282370253810477
311,24.405589720023528,24.28461659804188,3.0107286663661283,0.033973022950089436
312,24.1493815636751,24.317181211297203,3.0196619168508794,0.03522427475717962
313,23.89545774224083,24.34712210040327,3.0288395685438223,0.03658640971737655
314,23.643933056347535,24.374409123352745,3.0382805869358944,0.03806943364747763
315,23.394922306622053,24.399012138138282,3.0480052906828425,0.03968453937082489
316,23.148540293691184,24.420901002752533,3.0580354875984623,0.04144425837229694
317,22.90490181818177,24.440045575188154,3.0683946246650646,0.043362633793774925
318,22.664121680720633,24.4564157134378,3.0791079535971853,0.04545541773014453
319,22.4263146819346,24.469981275494128,3.0902027136250556,0.04774029612460343
320,22.191595622450485,24.480712119349786,3.1017083332892854,0.05023714489690875
321,21.960079302895124,24.48857810299744,3.1136566531486074,0.05296832124349764
322,21.73188052389532,24.493549084429738,3.126082171385268,0.05595899428377186
323,21.507114086077927,24.495594921639327,3.1390223143290648,0.0592375193306579
